28/03/2025,,29/03/2025,,30/03/2025,,12/04/2025,,13/04/2025,,14/04/2025,
7295064,2,5543275,2,9958545,2,5217472,2,6494097,2,11813112,2
3650736,2,7000554,2,11167373,2,2246055,2,2098177,2,364732,2
8178283,2,8311699,2,2177373,2,11656608,2,7615454,2,6324329,2
9870174,2,10199808,2,6718158,2,7722349,2,6073859,2,6064248,2
3583941,2,3451446,2,10046041,2,2340385,2,3252757,2,9056583,2
6773954,2,8600318,2,10456303,2,7664152,2,2685896,2,5404245,2
8363368,2,11680434,2,6757876,2,9622218,2,4539249,2,5457991,2
10456772,2,5225430,2,11559617,2,5053421,2,11498060,2,5728168,2
7444109,2,2013509,2,10802152,2,5219041,2,10339048,2,2339000,2
11755147,2,4230143,2,10927857,2,2639909,2,8899004,2,10192734,2
6425409,2,10699692,2,8104351,2,10959494,2,3545244,2,6437707,2
9379124,2,6669723,2,11220243,2,3252757,2,4212491,2,3426613,2
6963080,2,3758390,2,7929975,2,2291844,2,9699446,2,7613712,2
6954031,2,7371647,2,3564388,2,10599281,2,9255111,2,9058500,2
11849330,2,2327641,2,6447459,2,11498060,2,3921710,2,7254916,2
8484003,2,11745654,2,9379615,2,4072834,2,10402237,2,7950486,2
8377706,2,11398814,2,4037620,2,3663316,2,2835990,2,2431022,2
3589558,2,8055284,2,10601258,2,7052519,2,5246986,2,4443118,2
9356137,2,3277143,2,6272758,2,8703873,2,5251743,2,2376080,2
5113496,2,7062755,2,6684377,2,3921710,2,6948976,2,2792908,2
9189938,2,9014237,2,7710008,2,4078232,2,9378449,2,6358587,2
9234904,2,6175819,2,4253929,2,3218152,2,8029308,2,2360940,2
10402948,2,8822545,2,7505295,2,7182277,2,4614971,2,6015480,2
11792697,2,2420826,2,11502263,2,7586138,2,7557717,2,6264621,2
6884491,2,2274248,2,2215422,2,11525326,2,11379321,2,2475819,2
8174300,2,2470643,2,3758390,2,10500661,2,7541887,2,5869091,2
11459991,2,8190562,2,4499860,2,3350717,2,4247639,2,9209378,2
7095912,2,11426502,2,3666007,2,4614971,2,4882986,2,3947371,2
7694356,2,5325477,2,2921670,2,4889904,2,3895627,2,10515630,2
3715185,2,11037552,2,2575584,2,7557717,2,6880871,2,3305535,2
7628651,2,3651936,2,4600980,2,2029760,2,10439227,2,5771389,2
3134607,2,2578076,2,11398814,2,8135132,2,9400231,2,10263147,2
11017658,2,10517125,2,2789984,2,3565246,2,11068839,2,2770399,2
6666532,2,618378,2,3667126,2,7541887,2,5256823,2,2717242,2
9675721,2,5430492,2,2274893,2,7039703,2,3111662,2,4327477,2
3003765,2,8492341,2,4594846,2,3895627,2,3894418,2,6903595,2
6928715,2,8466814,2,6655585,2,4882986,2,9307897,2,9255413,2
10362761,2,6554178,2,2593422,2,5735353,2,3288749,2,5719882,2
5083453,2,3083965,2,8251990,2,7790887,2,7920001,2,7001850,2
9520138,2,11211029,2,2470643,2,3111662,2,2352222,2,4621844,2
9244164,2,6849777,2,4575275,2,9307897,2,2394588,2,11871072,2
8945119,2,4599658,2,7819944,2,10836309,2,3980818,2,5012592,2
3964504,2,6126274,2,11910632,2,3288749,2,9965940,2,6307016,2
5382563,2,11714504,2,5228038,2,9621892,2,3193062,2,7770204,2
7833273,2,7594422,2,2496850,2,3980818,2,9733793,2,9134794,2
7135314,2,11048087,2,9270309,2,9965940,2,10744431,2,5244861,2
6144863,2,6671389,2,618378,2,4291084,2,4223758,2,7826854,2
6819375,2,8816167,2,11807285,2,6694837,2,10927857,2,9487947,2
3557418,2,4173402,2,11211029,2,3327841,2,5196365,2,7504244,2
6009158,2,8283260,2,11772571,2,10335510,2,7802533,2,2782822,2
9160788,2,2256399,2,4599658,2,7000554,2,9379615,2,2492289,2
9949383,2,8977159,2,5332771,2,10443945,2,6592391,2,2716764,2
11435014,2,8018189,2,10423133,2,4060351,2,2580717,2,10839193,2
6092468,2,3650736,2,3089072,2,9309398,2,4253929,2,9367286,2
3784999,2,8178283,2,7086696,2,10199808,2,3758390,2,8560089,2
7298410,2,6010129,2,11595528,2,6404938,2,6669723,2,7719963,2
6596085,2,8363368,2,11418266,2,3451446,2,2028393,2,7708212,2
9263069,2,4257481,2,9409124,2,10927857,2,11250469,2,10599149,2
3639302,2,6483315,2,8178283,2,10479260,2,11745654,2,7260646,2
3015704,2,6826702,2,8607304,2,11559617,2,4849909,2,10174294,2
6119057,2,3967075,2,6269603,2,5196365,2,6206228,2,3970167,2
2249872,2,7418566,2,6773954,2,8600318,2,2575584,2,10757843,2
4869730,2,5523834,2,3306548,2,7142165,2,3971135,2,5794955,2
6091254,2,4954052,2,2042043,2,9819044,2,6185810,2,3547942,2
8476748,2,6954031,2,6826702,2,6256525,2,10196043,2,11684996,2
10099611,2,5620627,2,3967075,2,9379615,2,7941995,2,8549354,2
4185507,2,7858448,2,5871968,2,4133937,2,8055284,2,10801858,2
11671028,2,5529349,2,9753739,2,9323307,2,7321671,2,4326598,2
4650660,2,9054911,2,5492820,2,6615562,2,4594846,2,3953133,2
10131650,2,8377706,2,4940192,2,6969669,2,7570085,2,10797148,2
8402617,2,9356137,2,2923094,2,10236448,2,6351067,2,3941321,2
5904159,2,10004842,2,6557831,2,7398281,2,10312807,2,6350972,2
3722443,2,7138781,2,10027996,2,3735120,2,6892435,2,11131265,2
4485745,2,4514790,2,10454333,2,5221181,2,6655585,2,10551397,2
10402331,2,3685506,2,5113496,2,11327551,2,2420826,2,8863805,2
7942883,2,9234904,2,3296838,2,10369542,2,11426502,2,2492094,2
7183224,2,9963890,2,7706307,2,3364684,2,7753089,2,8146925,2
3662610,2,11792697,2,9159444,2,7505295,2,7691431,2,6880886,2
9784018,2,6884491,2,7783498,2,4817062,2,5689230,2,9966274,2
9661567,2,7416169,2,6824019,2,664913,2,8539312,2,11650537,2
9445117,2,6531574,2,7193650,2,8782468,2,2088580,2,6025699,2
8859771,2,8730608,2,2359859,2,7371647,2,9644731,2,4966922,2
10625122,2,8106757,2,8306558,2,4849909,2,9270309,2,11157859,2
11180430,2,11560973,2,8280218,2,2921670,2,3204727,2,6854963,2
4238418,2,5118983,2,4661656,2,2575584,2,9791411,2,8662513,2
4872960,2,8452041,2,7466392,2,3393909,2,618378,2,5106038,2
4025723,2,6871018,2,11792697,2,5896828,2,5397076,2,10188231,2
11513811,2,2183926,2,5489480,2,5539656,2,2663686,2,8259046,2
3660242,2,7185457,2,6139126,2,7021155,2,9218718,2,3338587,2
11856587,2,5396632,2,11459991,2,7062755,2,6297747,2,2183042,2
5751832,2,8484404,2,7095912,2,4594846,2,8003716,2,6761907,2
5379945,2,2844184,2,3484730,2,3276528,2,4393599,2,2020241,2
11490090,2,3449401,2,5810112,2,6351067,2,7454796,2,9749183,2
10003222,2,5370681,2,7031778,2,5992347,2,10377065,2,5407786,2
7812439,2,2587880,2,5622030,2,9475580,2,10423133,2,4915683,2
8406161,2,5382563,2,9664845,2,7942257,2,2256399,2,2061887,2
6580704,2,3964504,2,4480306,2,11426502,2,7086696,2,4913226,2
8787943,2,8835465,2,515024,2,8644094,2,5303538,2,5402186,2
5304255,2,6144863,2,10953435,2,2391288,2,9409124,2,2800998,2
8960415,2,6009158,2,11017658,2,11080148,2,11734479,2,10077386,2
3298741,2,9949383,2,6113287,2,9394267,2,6010129,2,8123785,2
9654425,2,5589596,2,2851961,2,10517125,2,3583941,2,7937998,2
11299807,2,11904579,2,7185457,2,8492341,2,8790479,2,4951557,2
9347107,2,9274229,2,5396632,2,4560937,2,7678959,2,4445089,2
4916747,2,8352390,2,4706930,2,4510795,2,7444109,2,10020253,2
8392099,2,11539550,2,3502888,2,2282554,2,3967075,2,8443080,2
4314599,2,8845699,2,2036336,2,3793888,2,3107801,2,5955358,2
2852170,2,9798097,2,9244164,2,5055654,2,4694949,2,4305040,2
7991559,2,3772438,2,9272822,2,4560377,2,6358791,2,6842299,2
5838675,2,11937526,2,4003196,2,8003716,2,10454333,2,5360584,2
10353538,2,2334052,2,2562683,2,7394994,2,5113496,2,5525409,2
5644782,2,7020567,2,3170282,2,3976782,2,11569128,2,5481853,2
6216393,2,10254158,2,7753093,2,2926166,2,9189938,2,4864391,2
3598205,2,7004212,2,3964504,2,10088190,2,2783326,2,6117784,2
5996750,2,3704707,2,4331776,2,2834094,2,9234904,2,8280866,2
4625550,2,5884921,2,4593536,2,11033652,2,11792697,2,10224888,2
11738039,2,10668233,2,6144863,2,4341314,2,5813384,2,8248538,2
8279644,2,10099611,2,6976352,2,11418266,2,7095912,2,6030492,2
7175999,2,2028391,2,6430005,2,9409124,2,5810112,2,7546662,2
9556271,2,4650660,2,10783132,2,4247638,2,7178777,2,11432579,2
9878907,2,10287507,2,10252996,2,9992016,2,515024,2,3706202,2
7692266,2,7799584,2,4957043,2,3967075,2,8452041,2,7725126,2
10259293,2,6185580,2,6092468,2,5871968,2,7628651,2,11103166,2
10515532,2,3722443,2,9274229,2,9379124,2,3134607,2,10962279,2
11443578,2,5832482,2,6294203,2,4940192,2,6871018,2,8499270,2
9761850,2,6461136,2,9667364,2,10316669,2,7185457,2,10042096,2
3405902,2,7344668,2,11539550,2,7955975,2,8484404,2,4156372,2
10928350,2,8569828,2,6319698,2,5620627,2,5583177,2,5353739,2
10480279,2,4920655,2,8416680,2,8996927,2,10313516,2,11326503,2
9233229,2,3662610,2,2334052,2,10454333,2,9280863,2,10290995,2
2574326,2,10187380,2,2751884,2,9234904,2,3763679,2,8406233,2
11555534,2,6831099,2,10617102,2,11099796,2,3481070,2,11133562,2
4586648,2,6064252,2,7020567,2,2622264,2,3629075,2,11008162,2
2295825,2,6259361,2,8236908,2,2395840,2,10688155,2,9849790,2
6784052,2,4025723,2,4869730,2,8174300,2,8835465,2,8824814,2
4250145,2,4872960,2,2164867,2,3484730,2,4105586,2,8254521,2
2367939,2,11856587,2,6483319,2,9664845,2,6324485,2,11762999,2
2032865,2,4286266,2,4396820,2,4480306,2,4593536,2,5158735,2
6651968,2,5617613,2,8086291,2,515024,2,11723439,2,6020364,2
6064248,2,3383867,2,8022157,2,4616928,2,8968812,2,3781239,2
5287559,2,9836071,2,6404809,2,5049591,2,8214429,2,2526342,2
7260487,2,2987180,2,2849902,2,3134607,2,5785398,2,8195817,2
3861858,2,5630638,2,10968310,2,11017658,2,10469366,2,2036662,2
10376349,2,3042059,2,4081108,2,6666532,2,6092468,2,2258018,2
5894130,2,7145747,2,5781377,2,9675721,2,9798097,2,8677261,2
7551401,2,2607747,2,3476344,2,11164739,2,6119057,2,6929850,2
3500251,2,11549505,2,7332890,2,7185457,2,2249872,2,6411992,2
6043746,2,9213723,2,10131650,2,3065143,2,7348445,2,4493077,2
10367092,2,8406161,2,7235852,2,11592412,2,8236908,2,2628028,2
8266602,2,6261079,2,10902855,2,4296758,2,2164867,2,11802234,2
10192734,2,10359484,2,9786783,2,10622004,2,7675443,2,9925918,2
9807953,2,9799907,2,3781262,2,3845959,2,2020499,2,5904680,2
10001877,2,3298741,2,10402331,2,7648199,2,8968759,2,8459977,2
2476918,2,2896545,2,8830344,2,9520138,2,11671028,2,6549392,2
7654841,2,9538179,2,5804519,2,2587880,2,10925635,2,11321148,2
9218410,2,5195834,2,10063186,2,9272822,2,5781377,2,5815176,2
6691816,2,9654425,2,10187380,2,4003196,2,3476344,2,7217296,2
4872838,2,9580472,2,10823457,2,3528751,2,7332890,2,4325700,2
4991135,2,11091648,2,2785345,2,7588802,2,11344324,2,10585122,2
4872600,2,2852170,2,8859771,2,3836463,2,10131650,2,10623807,2
2550630,2,4155134,2,5773639,2,6324485,2,4071785,2,4552509,2
4443118,2,5838675,2,4995407,2,4593536,2,2591768,2,3947417,2
4561230,2,8728393,2,2910748,2,6819375,2,7799584,2,7162988,2
2656198,2,5644782,2,4872960,2,3727647,2,5720460,2,9209086,2
8021041,2,10970734,2,11517751,2,4957043,2,9172766,2,5697312,2
10311782,2,6492973,2,6784214,2,6092468,2,2049657,2,10259842,2
11091178,2,2102261,2,6779002,2,8845699,2,10402331,2,11518630,2
6937406,2,9556271,2,2987180,2,2953934,2,6410478,2,10728435,2
11668907,2,9878907,2,8111723,2,9798097,2,4678824,2,5185252,2
8637473,2,8564983,2,6149496,2,9944661,2,7053866,2,3242472,2
9219382,2,11317187,2,8583617,2,7980293,2,3459931,2,5158068,2
7826966,2,8905053,2,11838239,2,11408383,2,2118475,2,7654598,2
5869091,2,4430234,2,10203384,2,10617102,2,9640926,2,2078718,2
9070546,2,8714116,2,2607747,2,7020567,2,11385841,2,6151165,2
9961933,2,2032865,2,11250556,2,5515638,2,9549179,2,5386136,2
2866320,2,7533658,2,8406161,2,3087484,2,2728768,2,5001084,2
2770399,2,2079285,2,10124878,2,7973783,2,7714817,2,5472660,2
11277469,2,9074655,2,10033439,2,3704707,2,6831099,2,10602340,2
6449697,2,11942700,2,7512533,2,8896295,2,6064252,2,7669393,2
9255413,2,5287559,2,3177219,2,5884921,2,3897841,2,2262617,2
2919923,2,9783674,2,2896545,2,5816533,2,4238418,2,9979906,2
8600437,2,3861858,2,9684551,2,4089623,2,4872960,2,11524576,2
8420194,2,4834767,2,9654425,2,8539229,2,4025723,2,9462187,2
6255189,2,10288781,2,9347107,2,2028391,2,8089126,2,10240721,2
3121017,2,3143421,2,3132852,2,4673370,2,9105355,2,11743628,2
4703894,2,3399511,2,8203206,2,10620168,2,11856587,2,9829443,2
5012592,2,2795059,2,2856442,2,4650660,2,8297207,2,3413396,2
3464806,2,5457991,2,11493239,2,11344324,2,2015073,2,4726089,2
10685743,2,5728168,2,8392099,2,10131650,2,6028881,2,3578462,2
3291169,2,2434651,2,8040564,2,4641578,2,8111723,2,8738087,2
10076658,2,7022995,2,4657799,2,2591768,2,5379945,2,8334693,2
6679865,2,11144364,2,10770069,2,4485745,2,11490090,2,3262129,2
6746085,2,6051622,2,5644782,2,7649965,2,7812439,2,2490697,2
8690475,2,5591199,2,3598205,2,7344668,2,10124878,2,11869077,2
4728982,2,8691912,2,8147966,2,3901785,2,9511300,2,6063244,2
8234569,2,4872600,2,9878907,2,6962059,2,9149256,2,8841673,2
7903211,2,7254916,2,10259293,2,7053866,2,7708280,2,7428550,2
5963921,2,3656698,2,3674165,2,11057570,2,5195834,2,7763517,2
9557660,2,2550630,2,6010554,2,9784018,2,9347107,2,11760876,2
5042607,2,7054813,2,3405902,2,9653131,2,3132852,2,8850543,2
2696983,2,2656198,2,5583727,2,2728768,2,2856442,2,4595847,2
5003128,2,10311782,2,6930316,2,10187380,2,8392099,2,8371369,2
4392576,2,7118223,2,6756025,2,3516457,2,11780188,2,3963222,2
3928810,2,10577099,2,8024285,2,2785345,2,10269399,2,9979509,2
5859875,2,7826966,2,6784052,2,10625122,2,10770069,2,11897535,2
7708212,2,2475819,2,8636749,2,9980558,2,11647582,2,11783141,2
10174294,2,9552865,2,4430234,2,3897841,2,6216393,2,2810878,2
3970167,2,3976455,2,2367939,2,4995407,2,5996750,2,5656076,2
9453605,2,9209378,2,4475816,2,5617613,2,7175999,2,8961420,2
6448579,2,8564434,2,7533658,2,4017800,2,7692266,2,267055,2
5794955,2,3305535,2,7674958,2,4735730,2,8111406,2,10291903,2
7034218,2,2875270,2,5287559,2,8329185,2,10515532,2,10973823,2
7863557,2,5342329,2,5349532,2,5915735,2,7418648,2,11849482,2
2738418,2,6449697,2,9152742,2,9379759,2,6010554,2,5502570,2
10658951,2,3968756,2,11641262,2,6378464,2,7066261,2,5355778,2
11480755,2,7001850,2,3399511,2,5751832,2,9903593,2,10065878,2
9160295,2,4283431,2,2795059,2,10359484,2,8564983,2,8857337,2
5532001,2,11429248,2,6051622,2,6580704,2,7557948,2,10600592,2
4326598,2,6476144,2,9193841,2,9799907,2,8024285,2,3706064,2
2443607,2,6720699,2,7522939,2,11443448,2,7533658,2,9002480,2
2207845,2,2104949,2,4251018,2,10643515,2,364732,2,6341746,2
11131265,2,4556954,2,7254916,2,5585493,2,8389759,2,2525086,2
7465989,2,9578661,2,2656198,2,3916539,2,6324329,2,8106339,2
10940738,2,6836601,2,10333304,2,8960415,2,6955609,2,4535019,2
8146925,2,2274589,2,7118223,2,11494264,2,5287559,2,11629234,2
11734721,2,9230631,2,11668907,2,10868307,2,9783674,2,10371130,2
6182445,2,11996574,2,8637473,2,2896545,2,4943673,2,5577051,2
4966922,2,7522920,2,7826966,2,11299807,2,5326082,2,11349781,2
6854963,2,6746085,2,3976455,2,4238701,2,7551401,2,10031365,2
6561366,2,7510671,2,7241673,2,8675589,2,3500251,2,11240779,2
8803721,2,9775185,2,10515630,2,11508450,2,8941385,2,8934146,2
11677907,2,8558778,2,4324881,2,6075267,2,10367092,2,3035841,2
3931289,2,3695888,2,5203485,2,7542191,2,2818389,2,6385671,2
4561703,2,10648427,2,10263147,2,8728393,2,3426613,2,6431292,2
8452606,2,6624419,2,11277469,2,5645419,2,2476918,2,7201996,2
5402186,2,8234569,2,6868536,2,5996750,2,6691816,2,9432426,2
11151450,2,4027024,2,5969428,2,10440458,2,7920333,2,10878216,2
10077386,2,2782822,2,7553537,2,10515532,2,4872838,2,7639546,2
4951557,2,9367286,2,4183320,2,3674165,2,4872600,2,10899506,2
3687300,2,8560089,2,2104949,2,10928350,2,9030462,2,5140182,2
10283723,2,9008244,2,7770204,2,9233229,2,5536205,2,3497561,2
2900707,2,4392576,2,10399242,2,3169735,2,10333304,2,4063521,2
7909759,2,11720200,2,3660864,2,7066261,2,11952271,2,2335100,2
3525685,2,8430864,2,9134794,2,4586648,2,6358587,2,8243058,2
5690478,2,7728144,2,2830619,2,7385247,2,5799819,2,3289285,2
6254801,2,3972214,2,10481910,2,3306156,2,10919667,2,10524528,2
5745195,2,10174294,2,8277749,2,2766370,2,7869512,2,6743797,2
2358838,2,7114019,2,11996574,2,11390510,2,6619500,2,4659319,2
9491555,2,4013451,2,6746085,2,9783674,2,3976455,2,8957431,2
4864391,2,7641986,2,8558778,2,11942700,2,9225613,2,6320062,2
9406928,2,5137569,2,8811122,2,2399044,2,3947371,2,9756581,2
9998318,2,3628822,2,9817259,2,2691092,2,3390385,2,4655071,2
4258751,2,10801858,2,4450219,2,11357345,2,4324881,2,9743052,2
8728009,2,3656448,2,3887636,2,10045761,2,7471561,2,2994370,2
6391032,2,8676238,2,7903211,2,2795059,2,10263147,2,6088254,2
8285055,2,4944453,2,7985473,2,5457991,2,10566140,2,9412490,2
9539354,2,7465989,2,5042607,2,10367092,2,5838875,2,5823664,2
7916915,2,11583803,2,2716764,2,3117936,2,4064265,2,2297736,2
8432362,2,8011252,2,9367286,2,2339000,2,11871072,2,3879769,2
5396919,2,2686230,2,4783647,2,7099965,2,7118611,2,11070836,2
6758930,2,9966274,2,9008244,2,10014252,2,5104284,2,9271859,2
10962279,2,6848101,2,5003128,2,2476918,2,3121017,2,4416647,2
10071370,2,3626171,2,8560089,2,6051622,2,9087194,2,8090176,2
9053134,2,6001223,2,4392576,2,3065377,2,5012592,2,8485688,2
10439053,2,4753511,2,5859875,2,11811387,2,3464806,2,5307672,2
11876839,2,6902263,2,9036931,2,7920333,2,11223573,2,9979866,2
6457432,2,5253191,2,8451817,2,7054813,2,5244861,2,11814313,2
11074078,2,9410241,2,3972214,2,9030462,2,8280870,2,3075336,2
9930688,2,6197490,2,7260646,2,7482123,2,10076658,2,6207271,2
11970820,2,3338587,2,7114019,2,6151616,2,11996574,2,10855180,2
5590982,2,3872505,2,6448579,2,11952271,2,4824430,2,3743058,2
10796577,2,10307083,2,7034218,2,6358587,2,9487947,2,8506031,2
5455639,2,8900406,2,2225210,2,3528370,2,6679865,2,8823937,2
3570553,2,10367940,2,2738418,2,10207689,2,8828903,2,5772902,2
11829816,2,10247901,2,11480755,2,9424970,2,8811122,2,3637467,2
3742428,2,4593082,2,7681111,2,4724837,2,3695888,2,4900524,2
8824814,2,10541709,2,9160295,2,2866320,2,4450219,2,2759186,2
9820565,2,4913226,2,9270533,2,10263147,2,8690475,2,10048483,2
5505817,2,2800998,2,8959064,2,10566140,2,11190571,2,8199392,2
5158735,2,5887744,2,10551397,2,2658195,2,6624419,2,8743881,2
7141947,2,5502353,2,11131265,2,7174262,2,3887636,2,3627604,2
3239588,2,6948646,2,8167432,2,5740250,2,7824106,2,6334474,2
7837827,2,11263952,2,11516166,2,6061587,2,7359761,2,6252370,2
6347894,2,8312235,2,10846175,2,9255413,2,8560089,2,10001470,2
8587683,2,4951557,2,6061484,2,5838875,2,4392576,2,2966316,2
2036662,2,2592534,2,9476205,2,7577539,2,7719963,2,2722287,2
8289809,2,9974074,2,10192058,2,6476144,2,10599149,2,5669312,2
6411992,2,3972057,2,8531590,2,4183320,2,7708212,2,5314954,2
2873122,2,8443080,2,6854963,2,8420194,2,3972214,2,7514208,2
11686849,2,2054921,2,5253191,2,5104284,2,10174294,2,8081062,2
11802234,2,5904451,2,9410241,2,5012592,2,10998133,2,10378531,2
10823794,2,11582654,2,7915441,2,5244861,2,7114019,2,11553444,2
10169964,2,7573181,2,9649254,2,4242186,2,6448579,2,4409289,2
8546133,2,3525685,2,8900406,2,10150025,2,5794955,2,5876253,2
7217296,2,4305040,2,11901046,2,2830619,2,7457971,2,10144305,2
7747203,2,5360584,2,10886721,2,9415447,2,10133612,2,3900417,2
10460093,2,5525409,2,4561703,2,11996574,2,7681111,2,10985742,2
10535917,2,5745195,2,8655584,2,2431779,2,5137569,2,8673194,2
9216862,2,5481853,2,4913226,2,8558778,2,5184306,2,5571020,2
6290309,2,6117784,2,6929938,2,2101871,2,2731376,2,6154357,2
2292696,2,9406928,2,4951557,2,8690475,2,8959064,2,5596094,2
9494036,2,9998318,2,2051524,2,11190571,2,4807973,2,11837302,2
3963088,2,8817210,2,3972057,2,9913015,2,4944453,2,10766550,2
10183922,2,8728009,2,6804335,2,7998962,2,11583803,2,4312609,2
3800853,2,3507066,2,5360584,2,5179193,2,5401343,2,10503674,2
10259842,2,6216872,2,11592792,2,9008244,2,6281367,2,4252770,2
3242472,2,7546662,2,5525409,2,4392576,2,6880886,2,11687158,2
5645643,2,3234327,2,6848749,2,5730958,2,2091472,2,7643313,2
4519228,2,7142022,2,4864391,2,9625626,2,3770673,2,4089366,2
4099458,2,7494740,2,6117784,2,8451817,2,11485514,2,3675120,2
10602340,2,9793923,2,9478822,2,7708212,2,2563928,2,6973035,2
2262617,2,8926500,2,7818112,2,3972214,2,9410241,2,2786031,2
4233240,2,11189267,2,10281592,2,3547942,2,8303489,2,5189442,2
9269514,2,8499270,2,8492334,2,10757843,2,5785462,2,3438942,2
9462187,2,10071370,2,6391032,2,7034218,2,8900406,2,6126458,2
10240721,2,6757809,2,10224888,2,7863557,2,8655584,2,4456548,2
11164576,2,11876839,2,2650606,2,2738418,2,6374481,2,4627842,2
2928297,2,6457432,2,7787125,2,8906243,2,11263952,2,3543060,2
9869298,2,4741858,2,3706202,2,3656448,2,8312235,2,9851021,2
7147260,2,9930688,2,7142022,2,7818742,2,3972057,2,6861711,2
8844541,2,10796577,2,11010948,2,2005667,2,10703410,2,2895085,2
2403620,2,11133562,2,7494740,2,10292184,2,8443080,2,6323369,2
6062046,2,8179244,2,8642341,2,10973820,2,10205418,2,9241347,2
9862872,2,3742428,2,10261823,2,8167432,2,4305040,2,6087270,2
6031643,2,11493879,2,11308225,2,5047280,2,5745195,2,6608820,2
6500957,2,6994125,2,9288190,2,10846175,2,5281076,2,11405044,2
6469986,2,11404703,2,11326503,2,9966274,2,5481853,2,2372815,2
4755950,2,10390029,2,9930688,2,10648294,2,9998318,2,5819154,2
4155105,2,3616296,2,11133562,2,11749775,2,9017609,2,3599998,2
8131759,2,6347894,2,5102515,2,4753511,2,10281592,2,9137274,2
10634198,2,11725400,2,9820565,2,6854963,2,8544498,2,10627308,2
7428550,2,8587683,2,10016041,2,2471070,2,8492334,2,8796042,2
7763517,2,2036662,2,5664030,2,6182685,2,5044556,2,7387869,2
7629234,2,2748249,2,4714479,2,6561366,2,3207823,2,8359450,2
6469645,2,9651691,2,11762999,2,9410241,2,7546662,2,3772221,2
8371369,2,10192884,2,2243101,2,10307083,2,5396919,2,3876455,2
9570112,2,5715799,2,2830368,2,4039111,2,8642341,2,4672940,2
333647,2,6758178,2,4573986,2,7476411,2,10701799,2,9979213,2
8961420,2,3409616,2,7569834,2,11751410,2,4153859,2,11582582,2
2810878,2,5904680,2,7271087,2,9649254,2,8499270,2,11453155,2
11783141,2,3959707,2,6347894,2,8485568,2,9948049,2,7904199,2
7326407,2,6848977,2,3870034,2,2785293,2,11904750,2,9839346,2
2943242,2,2493017,2,2526342,2,6212899,2,9268981,2,4001588,2
10065878,2,9584408,2,7327505,2,2245054,2,11074078,2,11756581,2
5064309,2,6549392,2,7666353,2,6604661,2,10796577,2,3391812,2
2779868,2,6633492,2,2705420,2,4915683,2,5455639,2,2024469,2
8053810,2,8411573,2,2509974,2,5365006,2,4937790,2,4304661,2
11781767,2,5815176,2,8369078,2,10605417,2,5664030,2,11678351,2
2275179,2,4118893,2,2628028,2,8443080,2,2684179,2,10724553,2
10706878,2,5712594,2,6340277,2,9442024,2,3781239,2,11179546,2
9136491,2,7217296,2,6633492,2,2107803,2,5405641,2,6749664,2
2525086,2,7747203,2,7758675,2,4305040,2,11404703,2,4070889,2
10590910,2,10460093,2,5024167,2,5525409,2,9412130,2,7822974,2
5743430,2,7618999,2,2808514,2,4258751,2,7340233,2,4438171,2
10867773,2,6421426,2,7747203,2,9017609,2,8195817,2,2668234,2
4778900,2,8056701,2,6463019,2,11432579,2,7210881,2,5158713,2
10371130,2,8241204,2,11021186,2,7546662,2,6411992,2,9306818,2
4833990,2,3963088,2,7864511,2,3234327,2,11999302,2,4142468,2
2373812,2,10183922,2,2292696,2,5396919,2,3469002,2,10533445,2
11349781,2,9209086,2,10183922,2,7494740,2,4493077,2,8029259,2
10031365,2,10506904,2,6112910,2,10962279,2,6123769,2,10052233,2
2477209,2,10259842,2,9209086,2,3786091,2,3513232,2,5617575,2
10366048,2,2604871,2,10506904,2,10923910,2,7367406,2,10498555,2
7330150,2,8456857,2,3242472,2,2246174,2,3409616,2,3892253,2
11065200,2,5185252,2,6051727,2,4153859,2,11802234,2,3273717,2
8780011,2,5158068,2,5596654,2,8499270,2,9925918,2,7166514,2
3628027,2,6051727,2,9533462,2,7112330,2,6037704,2,8839982,2
8391790,2,4198011,2,2078718,2,10042096,2,6711527,2,11566623,2
3035841,2,6151165,2,6151165,2,9268981,2,6549392,2,2330845,2
5673843,2,8049881,2,7494846,2,11876839,2,10689292,2,10976683,2
8676144,2,4519228,2,4703249,2,3217140,2,6633492,2,2745833,2
5224586,2,7494846,2,5001084,2,6457432,2,8411573,2,2669021,2
11471350,2,4711450,2,4099458,2,5590982,2,2188705,2,8657738,2
4200845,2,9269514,2,10961251,2,4262237,2,11595781,2,9457487,2
10483336,2,11524576,2,11524576,2,5455639,2,10623807,2,10939024,2
2981438,2,11324913,2,2229834,2,11133562,2,7618999,2,8194525,2
5901681,2,10209997,2,10240721,2,4194770,2,4753946,2,3535258,2
8243058,2,5045988,2,10824581,2,10876589,2,11118358,2,3396941,2
7894753,2,3616678,2,8839145,2,8531246,2,10183922,2,5957032,2
3865163,2,2662733,2,3677342,2,9849790,2,10506904,2,10252831,2
5267246,2,9829443,2,7722711,2,9853580,2,9670449,2,11700943,2
10117118,2,6377104,2,11141776,2,4263127,2,2834235,2,6615684,2
8957431,2,7711501,2,9191424,2,3694794,2,7776442,2,6748266,2
7746996,2,7781147,2,5299427,2,6710624,2,4396600,2,3183345,2
6736086,2,9111640,2,4096718,2,5158735,2,10728435,2,8697392,2
6933758,2,3497457,2,9053286,2,5441170,2,9453071,2,4205604,2
5004043,2,5904834,2,6249915,2,3781239,2,5606255,2,6043341,2
